,%Deaths_04,%Deaths_514,%Deaths_1549,%Deaths_5069,%Deaths_70+,HospInc_<1,HospInc_14,HospInc_514,HospInc_15+,SevHospInc_14,SevHospInc_514,SevHospInc_15+
11,0.032676987931706064,0.3250597830579516,0.3513317435248911,0.06004947353533581,0.011381667309427914,0.0017916010388775501,0.005678523469648982,0.000349291848724828,0.0008259803899817086,0.001942642523817996,0.00032106354285450035,0.000759228110544279
12,0.013788735971666636,0.20433691599521547,0.07596072808096063,0.009603230828150863,0.0017443071740855852,0.0016497585389702184,0.008715635826178784,0.0004733993020787826,0.00031863476055167805,0.002204798009659457,0.00040800904101536876,0.0002746219998972798
13,0.04474106814864364,0.12014329280833917,0.14981313915939073,0.020361548445728517,0.003731593736083829,0.006407266993260397,0.008866438574240023,0.000221867084421597,0.0006020399139065251,0.0031080181676304865,0.00021901910842224624,0.0005943118850737356
14,0.03444303076730926,0.2956852908381181,0.16111386755594181,0.0221518892943004,0.004065772256126217,0.0040662346166709246,0.005829132300877347,0.0005016123130317487,0.00048252476641401305,0.0015741920444693725,0.00032093032941901716,0.0003087181638387773
15,0.024581937842782998,0.1714512397721336,0.16089174298982675,0.02211629801037799,0.004059119183226184,0.0027944765970074614,0.007408440718566731,0.000288666663451494,0.0005624375544700967,0.0024743904333082494,0.00019002267950321273,0.0003702398118153355
16,0.06940356393114995,0.27923590787399893,0.2583091227268908,0.039458659894777724,0.007348456225262707,0.0037701147787249575,0.01015747429034023,0.0004444405384536173,0.0008401112967986543,0.004255071587045737,0.00032190850989848756,0.0006084930430565669
17,0.021224182129652887,0.15431908222759882,0.15195872602050708,0.020698297603674847,0.003794373915495361,0.005320039932340353,0.008297387057945943,0.0003111397346319632,0.000642444337133256,0.001864335396668296,0.00019365466129145093,0.00039986001997885156
18,0.014486833175896998,0.17194253336047163,0.10391030814361565,0.01349325333851244,0.0024587845845245476,0.003774566888646654,0.004806066501881525,0.00018155943618339022,0.00021320020008613273,0.0010719704623879376,0.00015019469312764808,0.00017636945399161433
19,0.046778270619664795,0.12857791128317625,0.10242234090647469,0.013280844328121263,0.0024196526725307177,0.005425409297185049,0.006701705151188008,0.0003342700146761933,0.0005435841141606058,0.0015128297588867334,0.0002190538387558931,0.0003562215624065152
20,0.03852980794542431,0.21206059054438628,0.06222722517363334,0.00776615963412976,0.0014084880519937455,0.004254557425139677,0.007295517502523817,0.001000554247506282,0.0005187293080364068,0.0022091653279585973,0.0004637798346836631,0.00024044292783354087
21,0.03808852986843648,0.24895141392799827,0.17518856147380887,0.024440731181270395,0.004494457062518892,0.003608010859073557,0.011344990087676478,0.0006919440671796225,0.0009323092044841701,0.003156822010983779,0.00041228471801841535,0.000555502757677303
22,0.016218809603786216,0.12431099016668942,0.11793495923157479,0.015525862173677652,0.0028339482662038617,0.0023162377867899744,0.004617856136776864,0.0002550449828877337,0.000505107229523396,0.0010376989151023679,0.00015549541756749205,0.0003079529684599686
23,0.08966856742032552,0.2325694245416074,0.23360762861030857,0.03470602741683148,0.006437445200879001,0.005475389868841519,0.010644205863525972,0.00024092760766762788,0.0005095577023444732,0.004561404443385773,0.00019610809746221168,0.0004147652173255587
24,0.02651085644793388,0.14629070287988685,0.10721307243750297,0.013966927049510167,0.0025460986963099534,0.005639545624759725,0.01023065165834214,0.00041283806471384876,0.0006083554628408198,0.0028613641923081776,0.00019647576902165277,0.00028952540382394635
25,0.07585332361766256,0.2547254978815878,0.23513736983439434,0.03499276391854671,0.006492201278769698,0.008893615978715593,0.006282236414568285,0.000261098213279886,0.0004938219972017614,0.002111070410363012,0.00021121481869459973,0.0003994762058925597
26,0.017604226729490902,0.1543235885531684,0.12432886549243839,0.016471283600734254,0.003008878903486699,0.0050038679413461655,0.0047371742858805035,0.0003172737011838887,0.0005190645746617697,0.0014110117220562622,0.00021600401282975348,0.0003533858325677229
27,0.019293125386789928,0.06654429727367116,0.05129123327428791,0.006336639026462691,0.001147873179098159,0.006599148041940494,0.004151401759826634,0.00035857552813231964,0.0005718185232623136,0.0008490209659995617,0.00020198725049034452,0.00032210801416036026
28,0.016562155850462404,0.11045232347308895,0.09244131537059981,0.011871734770472509,0.002160402224070658,0.0025005712172859245,0.0065358141420853106,0.00027006836808513327,0.0004658477134722435,0.0019214821567965893,0.000150339622787067,0.00025932459256967693
29,0.08610711050415383,0.28226354092465766,0.19357711084786533,0.027534353840542727,0.005076487648645928,0.005293140899615092,0.005550910133859496,0.000600468219848581,0.0007706831823074045,0.0027081420312690045,0.0004862585662166966,0.000624098473239133
30,0.028713889694020247,0.2170008342268751,0.28846734137265867,0.04563778050856112,0.008543931750060492,0.002711609193248063,0.009789445385539858,0.00033115585037868,0.0010186350512009536,0.0029793465515303603,0.00020152089796835303,0.0006198780724704698
31,0.019785217136894937,0.16768647274812878,0.11343549714235525,0.014867661990060886,0.0027123240464220493,0.0033038521757916086,0.0031857848886502086,0.000708629590693108,0.0009463054081876599,0.0009275765020470109,0.00031794830037511375,0.0004245888121532702
32,0.0186505406693988,0.06630040930551283,0.07791037335983102,0.009867900302986475,0.0017927731569105378,0.0025398595400736093,0.009599072249805923,0.0002654525324814336,0.0006641779540828214,0.002643533126514057,0.0002036565594329182,0.0005095607704897778
33,0.01313671017445272,0.144929008039325,0.14108189259116607,0.019006197835846082,0.0034792716409079664,0.0031831209457076205,0.006859603121417988,0.0002298786709252755,0.00046843520270747674,0.0018149068926809346,0.00017289435513815775,0.0003523154278303967
34,0.04161479501701104,0.17776384827389619,0.1278871317206338,0.017002624903637933,0.0031073133021719524,0.002723810931077974,0.006848088308506049,0.00032970537254113993,0.0004702380584920747,0.002484224166594099,0.00025865552198262986,0.0003689041204816561
35,0.0294232266276495,0.21708268739172307,0.17549043090173497,0.024490558022560283,0.0045038075558308365,0.003052150115263114,0.0040118596378985434,0.000395617600277621,0.0006385700221453345,0.0010273430837486638,0.00035454461741619205,0.0005722737411988035
36,0.04815642912802822,0.2102681596815672,0.11449326091666606,0.015021873612099298,0.002740807815904643,0.004751856014754414,0.007120553593219469,0.00041297756217309516,0.0004217014748002307,0.002452666267646918,0.0003378867434029855,0.00034502440582659074
37,0.047454512849633985,0.2436457321783177,0.17881221564359215,0.02504093546699079,0.004607143142678689,0.008030329446373502,0.012552877235959947,0.0007039699483120928,0.001000598280922102,0.006364854410867556,0.0006766726406143541,0.0009617988417959734
38,0.029179246957151943,0.18697137955012852,0.21940900818614914,0.032090403531874936,0.005939178234202159,0.002166270073921278,0.007873247960556398,0.000214082406568116,0.0005502082192541147,0.0024766358148094933,0.00021052303576667088,0.0005410603630536796
39,0.021874273464067832,0.12820640026983315,0.14980109917365583,0.020359662917711432,0.00373124231614752,0.004358561088082965,0.005533889540229091,0.00021759875592750088,0.0005482003566858512,0.0014097939631728194,0.00017352699658920894,0.0004371696015418545
40,0.05789749077210784,0.21677188142972864,0.19788702384126267,0.02827702458694945,0.005216662722333259,0.0042382108528606815,0.006227147634473623,0.0007274564941218173,0.0013635108511753698,0.0017748031876159557,0.0004244501758673098,0.0007955698041805598
41,0.035597663709934106,0.2004415412215317,0.14645634495600562,0.019837636985924584,0.003633990923529103,0.0023622810759864926,0.008007045074434444,0.0003642087962596776,0.0005241792768674042,0.0023965877244820875,0.0002593256446848291,0.00037322857190727476
42,0.0199214799792917,0.15169849596245663,0.10389522851008272,0.013491097624980101,0.00245838737023107,0.0026438779575657734,0.007169968543729529,0.00029777957588369584,0.000405961788195293,0.002011066114960592,0.00013862658733207548,0.0001889891108808636
43,0.027906601955801042,0.1830382794591906,0.13109746382626714,0.017485246891814438,0.0031967975349721117,0.00617176255236555,0.006810206355182283,0.0002533800190350414,0.0003587896012828024,0.002313492474596219,0.00015765405804519812,0.00022324032037755045
44,0.10068370558956365,0.2709054032015384,0.18661203340278404,0.02634844131642242,0.004853014798248943,0.0029146541662351502,0.009770548114239356,0.0003618072596146387,0.00046975332880627,0.0037103212818163896,0.00027725246134863076,0.0003599714023896869
45,0.020584120523410472,0.22723309909608944,0.18873846823099244,0.026708645989566886,0.004920844638299525,0.004482579696137654,0.005962337021469478,0.0006168851560352241,0.0010262785653154126,0.0018222548255710156,0.0002869614008015119,0.00047740220660887593
46,0.03574672497973892,0.2034572962455984,0.17461441446877465,0.024346048514989074,0.004476691083462464,0.004224213405286517,0.006187322205380463,0.00024355494956300954,0.0004241704809582359,0.001974646727328998,0.00020914621427112052,0.0003642449084165484
47,0.03789085420257147,0.2204199785085939,0.11359491939880473,0.014890883729812237,0.0027166127684186475,0.005382037998629583,0.010469850009449992,0.000316027051482812,0.00030119319147836013,0.00342960379148119,0.0002944658417763726,0.0002806440342680956
48,0.026084847043807036,0.15752790013695267,0.10839039202132447,0.014136512868667662,0.002577375786038967,0.002935831647823675,0.003938807759260122,0.0005557674332705771,0.0007597866528924648,0.001609464849032498,0.0004890259098273584,0.0006685446770763338
49,0.03775070948319881,0.34801364896506054,0.23416589778055236,0.03481055704161608,0.0064574034279558535,0.0037471450712265562,0.005741423895148907,0.0003309586561904651,0.00039864781943495356,0.002176268805047998,0.0002303016910114179,0.0002774040358716238
50,0.04470253851596446,0.2433673823498166,0.1856842141203909,0.026191780906121825,0.004823526982049287,0.0040364131498661325,0.008771640791363144,0.000449909178441484,0.0006706781328362606,0.003936559306242329,0.0003544974772756811,0.0005284482236570803
51,0.037305412448438484,0.11996842397468517,0.12206539326168668,0.016135233612495532,0.00294666834075036,0.006304803513473676,0.006274965565719163,0.0003167124731209337,0.0006792213524301975,0.0014778970504575552,0.00024429872219138205,0.0005239228718991429
52,0.03731103963530287,0.2907427030641942,0.205358533560204,0.029580830364949403,0.005463172104643333,0.003578883814978078,0.009073513719969166,0.0003360918201375635,0.0004455320354044365,0.0035201365649465766,0.00027244649964703655,0.00036116214752526717
53,0.03382169520581562,0.17864877807621518,0.1633123054606732,0.02250502627856517,0.0041318055268383955,0.0029105753328046084,0.005781707190400519,0.0005917776195011142,0.0011166765521910967,0.0021623461611039135,0.0004861715551294876,0.0009173993034969066
54,0.023500560281680308,0.1177892455884263,0.116632915130458,0.01533479493014261,0.002798628590680691,0.005476813100560981,0.005578796801702521,0.0005284171653565716,0.0010987730958559618,0.0017383652899115429,0.00030575188251093715,0.000635770305235321
55,0.03914670501438274,0.22956607407152152,0.18846574675795735,0.026662358093241335,0.0049121259100740056,0.0031627208353485784,0.005801692295328281,0.000315183293179539,0.0005165363979290394,0.0018850902942212434,0.00024297264953496704,0.0003981943837187314
56,0.02609001316068253,0.18572862704772106,0.10761162547379544,0.014024292651562313,0.0025566777772003,0.0022339503749175,0.006574165893781229,0.0003605042729464984,0.0004007656563050544,0.0018318134317416232,0.00028038527126875195,0.0003116989053690592
57,0.023188334240155192,0.22956041066532976,0.21618522737081916,0.03150780563709112,0.005828494124017914,0.005112815693167384,0.006632411326971101,0.00015755464761000186,0.0003066689888210332,0.002767670066154736,7.594834109928788e-05,0.00014782807946869456
58,0.033065720727922375,0.05930970242327288,0.06881642050164104,0.00864165452814357,0.0015684026539200266,0.004742005314291053,0.008227739245315058,0.0001701703707553875,0.00041941707732835905,0.0026717618542750877,0.0001491956189029662,0.0003677208326731971
59,0.041425102605198355,0.24780809465542328,0.1372444285212567,0.018418022113932918,0.0033699496360264777,0.005410345428627586,0.008758453844366555,0.0006609721295559631,0.0006711007744700152,0.0025863141447627306,0.0004407363208647724,0.00044749010290058073
60,0.030106405085726037,0.23006332597698492,0.1496943445769656,0.020342946578721332,0.003728126815541246,0.0026505125120313477,0.005395895539752317,0.0001746589538817397,0.00021637808243285924,0.0014153293828063913,0.0001362566529999345,0.00016880298799229048
61,0.01409618736779647,0.1371361635673757,0.14108752733141341,0.01900706482734555,0.0034794328643978877,0.0028917992711697755,0.0057574660387397225,0.00030887287073001513,0.0006712653410010768,0.0017396668588741183,0.00017828293314233463,0.00038745764115706094
62,0.03322725882849306,0.18745962263977617,0.07603550083466136,0.009613363433104358,0.0017461622552964805,0.005330844336815759,0.010396784109135658,0.0007790275682672442,0.0005842996695629444,0.0037900105277353605,0.00046908284283221364,0.00035182959015705155
63,0.017150879948530567,0.17536738595104,0.08136878336055721,0.010339801252370748,0.001879239765046033,0.004377923795438212,0.005115033944843808,0.00040584691409036386,0.00035544714046512375,0.0012173079789296565,0.00018400085314054703,0.0001611508547220059
64,0.030010998466577298,0.3650269249533295,0.20026320560002725,0.028689413608143557,0.005294574391507917,0.006069398047283986,0.004742372782800524,0.0006418936343478192,0.0005879386895828135,0.0016525660960124249,0.00027727725247140113,0.0002539704644910416
65,0.033902007678686875,0.16104589889457932,0.19109406849860675,0.02710956712660351,0.004996389939835453,0.0032046465393497825,0.011921477803268686,0.00017581601433086863,0.0004549677613391946,0.0033189765513084494,0.00016006752185350023,0.00041421461155267107
66,0.02507771387963329,0.16241697929790147,0.10792153935227458,0.014068930813011042,0.002564910422783493,0.003715634711963442,0.009314902755175252,0.0005030255544332743,0.0006598968223416927,0.0034906443492801554,0.0004687746563870148,0.0006149645945773592
67,0.02879530303359319,0.2265546139133153,0.18127543659849213,0.025451538690750952,0.004684297583358525,0.004899334287089335,0.0049364895594010225,0.00024187598108821835,0.0003844457818319997,0.0012114178234153294,0.00016500481073133895,0.0002622641701844477
68,0.030368717850043702,0.13854621727343855,0.0967567811603537,0.012477658508502508,0.002271806974974298,0.007319988198504239,0.008061714809900353,0.00019549354942887144,0.0002737984080977523,0.0020948559220072,0.0001362069153141271,0.00019076453772446427
69,0.03087191228792536,0.19392914629908528,0.20565540215942701,0.029633068650063026,0.0054730600030715604,0.0017748528709724315,0.004755639221174219,0.00032717198566812407,0.0007403241093416048,0.0012524301678106232,0.00010057267780084559,0.0002275756524965377
70,0.0337143713729259,0.14071164773493508,0.07690249517089338,0.009730956261559143,0.0017676934679320198,0.0033418445736890278,0.008967929157799245,0.00022396957303034065,0.00023959360787928087,0.0016483309142593919,0.00012562777375515918,0.00013439152094004794
71,0.017056416639312497,0.2247122891012365,0.14083220655193732,0.01896778967543953,0.0034721295926406007,0.00170930184340089,0.008390169868339003,0.0008225209894963641,0.0009781186402684195,0.0020183420222156766,0.00022144482971905632,0.0002633359130104394
72,0.046989076901232815,0.3301888673522285,0.21805324502616352,0.031844891764712675,0.005892521762598525,0.0055159351907396095,0.00573803040213473,0.0006107802298629761,0.0007265152811368236,0.0026393006440904427,0.000501306794119823,0.0005962980277660102
73,0.042354910489183134,0.3641378635119902,0.2256513620855576,0.03323027429369629,0.006156049468260478,0.0027362841983157543,0.011021776991229498,0.0006565892625072375,0.000702549286335387,0.003986911245132971,0.00031442005040041565,0.00033642886753103664
74,0.022655523381357963,0.16202583335723542,0.19191354265615543,0.027249511121665813,0.005022771452511455,0.002853134994844895,0.0033735191765841385,9.997864774626366e-05,0.0002582176317563316,0.0009092758354419618,6.881144976550703e-05,0.00017772124345253546
75,0.03614065252611722,0.17887319543017932,0.11439096786213536,0.015006946305379928,0.00273805033814632,0.00355037168460288,0.012416071165182058,0.00030563494440840504,0.0003810677042224002,0.002743226107347027,0.00017283315459013033,0.00021548953952454185
76,0.034248979604735566,0.2048385638511951,0.11731253994904296,0.015434464766344929,0.0028170516288903184,0.002995975537234964,0.007249316897302731,0.00039081057451141756,0.0004239668002409027,0.002421613758652421,0.00033560907306313665,0.000364082023666523
77,0.017773627469200005,0.2157024595426405,0.1252128405298705,0.016602933940397142,0.00303325987517349,0.002987692538558734,0.0068047897649335,0.00033997329802265655,0.00037205017005783925,0.0021550382902907274,0.00020962434103004022,0.00022940263891928212
78,0.017619920735212326,0.18754603329195335,0.08991203256959932,0.011518933254574357,0.002095587830732531,0.0022967415724538653,0.0045312862581580685,0.0013802712948011969,0.0012421506030913902,0.0012757018875340785,0.0005795798469445269,0.0005215825752034146
79,0.03151510185220741,0.18242834515757891,0.11276616823104449,0.014770245447842365,0.002694334410568432,0.004165359288513328,0.0064721677424783,0.0005746121176178762,0.0006882298299732712,0.0022355655447606083,0.00044666883423438627,0.0005349883972407325
80,0.022952654936984816,0.15468584784143774,0.1053085997622707,0.01369342125245249,0.0024956739451776786,0.004852205881761603,0.007808558290529872,0.0004130949085456805,0.0005587177263376483,0.0015303933967233496,7.00667015554017e-05,9.476637783514008e-05
81,0.020439192829384358,0.09104139859034319,0.07314138349942609,0.009222218370997263,0.0016745738050983655,0.0063221262718241725,0.006018950760187362,0.00027167076076792447,0.00045007224941673416,0.0014494192916662733,0.00020825410209828526,0.00034501096811705124
82,0.017895682514046465,0.13139057379855573,0.09389909729377333,0.01207585576035306,0.002197919293060753,0.004403487019654678,0.004908634267994779,0.00031064158781443163,0.00044749610049487357,0.0014302108050738645,0.00029637226481879747,0.0004269403647282168
83,0.04181018198258931,0.24230723796809836,0.15819488398919668,0.021685470070180374,0.003978615937731976,0.005633227442756913,0.0057962315820865,0.00044614494568985167,0.0005512747198188493,0.001656151653668336,0.0003176349666890538,0.0003924825977697065
84,0.05693815786337807,0.1783986083053025,0.14472127646336788,0.019568230480912174,0.0035838346379407832,0.00369358644087376,0.009903915770120876,0.00019141004616982703,0.00031364879481169853,0.002503359988469162,0.00013795405315288926,0.00022605460568356233
85,0.025967607544673286,0.1550666364789783,0.15372141592760724,0.020976054508716983,0.0038461827058969976,0.004556378166931216,0.008260868339789958,0.00016754864322560576,0.0003486988443803232,0.0017071228351616206,5.586587775510341e-05,0.00011626693381972943
86,0.047115683625982945,0.24416511399914342,0.20407272374347524,0.029354958885940894,0.005420428119368842,0.0047556144694377465,0.010836134958843105,0.0006308945588322282,0.0010529218792031522,0.0031634209359253495,0.00037508742165304546,0.0006259964479697063
87,0.047872680097558996,0.16178029574892,0.13827690864148165,0.018575826469268857,0.0033992696285947387,0.003418887098949508,0.004795031241656975,0.0003962236608389564,0.0006926902150854887,0.0014522366140499706,0.0003700800075180305,0.0006469850878256777
88,0.024829191628350736,0.18466483354920246,0.16716583462363416,0.023127897748438778,0.004248371583501845,0.0037402945934087843,0.004670590478094196,0.00019542764548090172,0.00036417609787132386,0.0019447857574177688,0.00012427577167977853,0.00023158578960985442
89,0.05481265739222644,0.2656537956574253,0.17174131700648268,0.023873943451828278,0.004388148650075017,0.0025815041229800763,0.00808991981188811,0.0006882458060406735,0.000829510082274051,0.003519825678805436,0.0005745454772909505,0.0006924724596282317
90,0.07505245059909676,0.3340675986153757,0.22940270633062104,0.03392284994134981,0.006288022169578486,0.006189626055717901,0.008870287310572936,0.00035735712268964066,0.0004459167297151829,0.003763320612284478,0.00030964973461343795,0.00038638658151475335
91,0.05032565624021262,0.3508989807284509,0.3426328749449957,0.057918711354654234,0.01095767482191406,0.006582499299467612,0.004965060649497562,0.0006099731575824364,0.0012366489478970414,0.0024632561110605397,0.00040616709602336767,0.0008234560910162863
92,0.01680560385570628,0.10684839773342497,0.1672890630690266,0.023147897939929107,0.0042521164907609885,0.003068287161259213,0.0054944160893360084,0.00022588661308833274,0.0007976372295263158,0.0013975924679306825,0.00012822076624671364,0.0004527654620983494
93,0.018250612878167545,0.13720680930188023,0.2332468534460872,0.03463854526774217,0.006424562455090361,0.00553711848610741,0.0045224775174195625,0.00026461376558760045,0.001064359102578697,0.0013586304593000192,0.00014146165924312892,0.0005690029176938841
94,0.02840976041443045,0.12506187674946734,0.18125608625854184,0.02544830483622743,0.004683689718337911,0.0045352236166132116,0.009027075961706512,0.0001538156056101583,0.000500935473314836,0.0025137433426804913,0.0001256486046519283,0.0004092032339175449
95,0.02992429365671179,0.16448106270423918,0.1075385944216206,0.014013777616280393,0.0025547385710045813,0.0035580365917330893,0.00616331673349487,0.0005507270023717708,0.0007088203077793494,0.001376438298214695,0.00020513683617901508,0.0002640240168560592
96,0.03613771113843785,0.23715629727773352,0.1718935154189899,0.023898881824997865,0.004392824047112943,0.0025816608454081323,0.007188168656798428,0.0002507144471543175,0.0003519962589753127,0.0019844093171349406,0.00016992032977059562,0.00023856351750757533
97,0.03243711784472403,0.20202943572927243,0.16885192355242126,0.023401996174958372,0.004299705651600438,0.004913541247029439,0.007021538408812022,0.00030964181305450473,0.0005224490038410964,0.0021784193517352135,0.00020569787032809022,0.0003470676210845885
98,0.01953350814788829,0.3086589896342957,0.21372035194993524,0.031065110575094413,0.005744461813012266,0.002871953366986578,0.004277479722615317,0.00031025583602146685,0.0003971793587357736,0.001453090292892342,0.000257376869671447,0.0003294854380835985
99,0.047056436382905256,0.12964061571206012,0.12726651433831443,0.016909680158210028,0.003090088414172984,0.00448431047169503,0.012594353543641041,0.000732606814947258,0.0015081532364636574,0.0037159293927345512,0.0003753283746907277,0.0007726555247335729
100,0.042957385827552784,0.12129961057675699,0.09682662522571307,0.012487506613404201,0.0022736185647297784,0.001840401350633954,0.008452223253978408,0.000430757353727928,0.0007034322195039882,0.00202132110438612,0.00024490233309792974,0.00039992861466409477
101,0.01620519855565239,0.22154907703364235,0.07932373990119802,0.010060380491206715,0.001828033236253584,0.002299558117089909,0.004874896285835074,0.0006123935467909556,0.00038982762342964404,0.0010743197328332297,0.0003048566015569942,0.0001940607067049455
102,0.030888782325515764,0.21628672315453562,0.12421478796301122,0.01645431083906847,0.0030057360227745927,0.004719453053888903,0.008504521558305006,0.00019647308627724917,0.00021231984092149063,0.0020957036445271647,0.0001307952886990324,0.00014134472774897678
103,0.0344976762154212,0.2350760832479576,0.15462940893793284,0.02111952231707452,0.003872952537367535,0.0022925960870699247,0.008578444906331964,0.0007176081158686466,0.0008981038770220853,0.003347885230341772,0.0005687838419301511,0.0007118467062020924
104,0.036082708166527665,0.2229420676308652,0.1589572756148689,0.021807021761553472,0.004001322866852236,0.0048964855672510785,0.006163094988832441,0.00041596874197901736,0.0005761942204998917,0.0024902863181875626,0.00035602212050952516,0.0004931569791319849
105,0.06848274060351402,0.2673758429599309,0.17898849394275057,0.025070249548812755,0.004612649650324909,0.006237725739802988,0.005751720605987301,0.0004730469375489865,0.0005941876874941827,0.0021041207699490664,0.00031585843581746406,0.00039674539386374007
106,0.013377797514350266,0.1446097956481396,0.14618287270872174,0.019795111722902676,0.003626072360121343,0.0018473811505662517,0.0029685580717240664,0.00026703887115341626,0.000568665849887594,0.0010687815679296818,0.00016863605339378782,0.00035911462706032034
107,0.011615106627884618,0.19546652695837485,0.11908661024816733,0.015695268811004127,0.0028652732519619034,0.004830809779519818,0.0048585657488040696,0.0005419906909175748,0.0006341291911848025,0.0011058449057416465,0.0001641913795639653,0.00019210393917678634
108,0.02129689401792178,0.24246022023960087,0.1703172752218512,0.023640989761081945,0.004344484367273548,0.0034975516958887943,0.007481893255773881,0.0005708744162854955,0.0007699041427485009,0.001752604993664474,0.0002674209384760918,0.00036065460724284733
109,0.01823795520862287,0.1424736260657159,0.12878920571037253,0.017137925782326778,0.0031323925550339,0.004355189682317979,0.0068305887699216935,0.0002079158611138044,0.00038899258397070036,0.0016099092820591812,0.00010303278281217959,0.00019276542061340935
110,0.033226649435303846,0.21079610627050377,0.09762967879069324,0.012600833616350685,0.002294467549076326,0.003591727800460039,0.005779779480715485,0.0002670391530465563,0.00022744851675399048,0.0019864070842825097,0.0002308736028202192,0.00019664479129752834
111,0.025071181089129837,0.08345209825103149,0.05509137519130462,0.006830096100686366,0.0012377655596569803,0.0051954360938302946,0.0057264097619513146,0.00043327717325056817,0.000583394044425086,0.0010794287623439448,0.0002650712887350253,0.00035691012761169817
112,0.02445013761919793,0.19291391697941027,0.13839983761348482,0.018594636754812998,0.0034027650867525954,0.0023006981627606304,0.009581580985781287,0.0006004270606672282,0.0008484589594823971,0.0030387626830297777,0.00025270961194806703,0.00035710205027466414
113,0.031473238828623844,0.20168505366738765,0.11672365949242718,0.015348095266412218,0.002801086857313853,0.006655973878377432,0.011156670862796423,0.0005461991298791963,0.0006007562831447264,0.002458337655297912,0.00015922572190449748,0.00017512999863902762
114,0.03585588764223082,0.17609725680208607,0.08937992340895673,0.011444928635189842,0.002081996986826447,0.004969398697522301,0.007743814119049449,0.0005188053799463697,0.0005009738548717627,0.002323744028480861,0.0002085177611769801,0.0002013509317055654
115,0.0639484346947913,0.19768640079524355,0.24281428470521638,0.03644660417319064,0.0067702394071967095,0.0017905952412964167,0.00819310124949401,0.0003907923421729796,0.0010694726909402414,0.0042522927526247685,0.0002664332474237148,0.0007291419286615926
116,0.05206064362232299,0.20721640728335564,0.1070082337272666,0.013937460983253934,0.0025406651012444214,0.002831324994048926,0.010195929563867135,0.0003597082608684946,0.00034676490835422057,0.0028442754855754846,0.0002795414448151887,0.00026948272819340047
117,0.025079124141281255,0.2422770731014972,0.08657440270109404,0.011055986389455607,0.0020105956489095108,0.005974574780304185,0.009547790730754306,0.00022435631174721037,0.00013984186351450334,0.0024786695281177025,0.00019587076176910128,0.00012208674728375252
118,0.04630468070282856,0.20792943840645983,0.14832229972395405,0.020128425161354237,0.0036881531834512507,0.003173603956431586,0.007145152167467278,0.0005285150138277149,0.0007372603366941481,0.002823199516577538,0.00036130137606177196,0.0005040030409622255
